Objects
30
,,Global Angle drone_3:drone_3,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
259,0,0.179888,0.00730038,0.086717,151.683,629.192,1362.61
260,0,0.179196,0.00820694,0.0864145,143.915,618.078,1357.23
261,0,0.179598,0.0117775,0.0863595,136.075,605.85,1351.68
262,0,0.180294,0.0116804,0.0861934,128.425,592.538,1345.83
263,0,0.181678,0.0140669,0.0869382,120.516,578.066,1339.64
264,0,0.18464,0.0150138,0.0869815,113.009,562.568,1333.36
265,0,0.186108,0.0155502,0.0874482,105.391,546.029,1326.75
266,0,0.189458,0.0159656,0.0885032,97.8934,528.228,1319.84
267,0,0.1924,0.0161829,0.0885672,90.5476,509.356,1312.8
268,0,0.194484,0.0167053,0.0894086,83.2202,489.375,1305.5
269,0,0.195245,0.0179249,0.0898059,76.0144,468.175,1297.98
270,0,0.195192,0.0174187,0.0907225,68.8943,445.896,1290.39
271,0,0.19526,0.0182032,0.091181,61.9095,422.368,1282.78
272,0,0.19567,0.0187444,0.0911777,54.9733,397.717,1275.12
273,0,0.195006,0.0185504,0.0918744,48.2305,371.792,1267.41
274,0,0.194356,0.020077,0.0925373,41.6302,344.832,1259.71
275,0,0.194484,0.0188901,0.092655,35.0053,316.685,1251.88
276,0,0.193899,0.0193677,0.0932112,28.6507,287.466,1244.07
277,0,0.193729,0.0177548,0.0939481,22.3509,257.065,1236.09
278,0,0.194121,0.0195104,0.0942165,16.2814,225.572,1228.01
279,0,0.193331,0.0193039,0.0952379,10.3446,193.108,1219.84
280,0,0.192699,0.0199388,0.0953753,4.49017,159.426,1211.51
281,0,0.192137,0.0209866,0.0952926,-1.23019,124.79,1203.03
282,0,0.19089,0.0207241,0.0957534,-6.73966,89.144,1194.52
283,0,0.189068,0.022324,0.0955488,-12.1664,52.4247,1185.94
284,0,0.188353,0.0224109,0.0956508,-17.395,14.8163,1177.36
285,0,0.186733,0.0215014,0.0951792,-22.4845,-23.7917,1168.72
286,0,0.186651,0.0215594,0.0955468,-27.4177,-63.4159,1159.96
287,0,0.185593,0.0211245,0.0958266,-32.1917,-103.956,1151.09
288,0,0.184565,0.021204,0.0957816,-36.8,-145.388,1142.1
289,0,0.184775,0.0214561,0.0966149,-41.2583,-187.646,1133.08
290,0,0.183926,0.0227683,0.0971853,-45.5637,-230.877,1124.05
291,0,0.184153,0.0239559,0.0971881,-49.7305,-275.06,1114.98
292,0,0.184688,0.0251235,0.0976882,-53.6657,-320.076,1105.89
293,0,0.184653,0.0243819,0.0981552,-57.5404,-365.852,1096.82
294,0,0.183615,0.0216646,0.0993833,-61.193,-412.646,1087.72
295,0,0.182475,0.0211398,0.0982141,-64.7776,-460.172,1078.58
296,0,0.180028,0.0180239,0.0980154,-68.1287,-508.577,1069.27
297,0,0.178687,0.016773,0.0974212,-71.3627,-557.768,1059.83
298,0,0.177691,0.015423,0.0972694,-74.4564,-607.665,1050.22
299,0,0.176054,0.0172594,0.0963233,-77.3415,-658.299,1040.44
300,0,0.175279,0.0184845,0.0958558,-80.109,-709.716,1030.41
301,0,0.174296,0.0208138,0.0960883,-82.6544,-761.826,1020.24
302,0,0.174135,0.0232529,0.0964606,-85.015,-814.481,1009.8
303,0,0.17473,0.0247145,0.0962068,-87.1791,-867.837,999.209
304,0,0.173523,0.0231982,0.0962785,-89.2238,-921.822,988.482
305,0,0.172493,0.0212869,0.0946916,-91.1574,-976.366,977.502
306,0,0.17113,0.0182234,0.0940081,-92.8572,-1031.48,966.392
307,0,0.169241,0.016137,0.0934563,-94.3619,-1087.23,955.117
308,0,0.167604,0.0150534,0.0919614,-95.8567,-1143.26,943.469
309,0,0.166519,0.0155567,0.0917355,-97.1894,-1199.89,931.637
310,0,0.16759,0.0150823,0.0887759,-98.5038,-1256.83,919.29
311,0,0.15155,0.02413,0.0861129,-99.6337,-1313.85,906.784
312,0,0.112321,0.0348413,0.0826905,-100.533,-1370.43,894.242
313,0,0.0543705,0.0528777,0.0819758,-101.003,-1426.46,881.567
314,0,0.000895414,0.0692127,0.0762664,-100.786,-1481.56,868.973
315,0,-0.0432219,0.0811469,0.0732144,-100.139,-1535.62,856.195
316,0,-0.07433,0.0875582,0.0710363,-98.8943,-1588.21,843.244
317,0,-0.0930167,0.0860331,0.0707926,-97.1485,-1639.1,829.855
318,0,-0.105361,0.0820824,0.0720579,-94.9019,-1688.02,815.869
319,0,-0.11044,0.0725955,0.0731311,-92.0747,-1734.7,801.391
320,0,-0.109591,0.0615811,0.0755651,-88.8583,-1779.15,786.512
321,0,-0.101998,0.0538819,0.0765065,-85.1019,-1821.32,771.574
322,0,-0.0930752,0.0444917,0.0776434,-81.064,-1861.13,756.53
323,0,-0.0863743,0.0362425,0.0788581,-76.9864,-1898.79,741.623
324,0,-0.0756586,0.0326306,0.0772803,-72.6415,-1934.08,727.413
325,0,-0.067695,0.0293287,0.0773503,-68.2911,-1967.31,713.766
326,0,-0.059791,0.029684,0.0739107,-63.8051,-1998.45,701.078
327,0,-0.0499914,0.0330375,0.0716608,-59.3752,-2027.83,689.075
328,0,-0.0403441,0.0290298,0.0717219,-54.8611,-2055.54,678.065
329,0,-0.0284076,0.0322439,0.0691314,-50.4165,-2081.49,668.069
330,0,-0.0182411,0.0317172,0.0677433,-46.0923,-2106.06,658.943
331,0,-0.00847846,0.0251624,0.0684722,-41.6903,-2129.26,650.815
332,0,-0.00239824,0.0238468,0.067631,-37.4592,-2151.28,643.645
333,0,0.00406722,0.019761,0.0671733,-33.3424,-2172.09,637.392
334,0,0.0080891,0.0186173,0.0659923,-29.1868,-2191.77,632.181
335,0,0.00914499,0.0163637,0.0665888,-25.2414,-2210.56,627.746
336,0,0.0123868,0.01474,0.0645324,-21.4008,-2228.31,624.212
337,0,0.015087,0.0163615,0.0642285,-17.7014,-2245.25,621.555
338,0,0.0177299,0.0157575,0.0629826,-14.2147,-2261.33,619.691
339,0,0.0198465,0.0156684,0.0623021,-10.8318,-2276.62,618.734
340,0,0.0201999,0.0151126,0.0623665,-7.60338,-2291.25,618.457
341,0,0.0214791,0.0114897,0.0626529,-4.57713,-2304.94,618.841
342,0,0.022725,0.0125618,0.0611523,-1.71353,-2317.97,619.765
343,0,0.0218455,0.0100439,0.0614966,1.00456,-2330.34,621.284
344,0,0.0191597,0.0070974,0.0607966,3.55328,-2341.87,623.224
345,0,0.0175951,0.012285,0.0611794,6.06773,-2352.84,625.708
346,0,0.0136861,0.00970003,0.0626047,8.35823,-2363.11,628.545
347,0,0.014471,0.01271,0.0605978,10.3878,-2372.61,631.616
348,0,0.0126143,0.0107824,0.0597168,12.1778,-2381.38,634.922
349,0,0.0116308,0.010913,0.0601168,14.102,-2389.54,638.693
350,0,0.0125114,0.0158296,0.0595893,16.0833,-2396.91,643.09
351,0,0.0106835,0.0170089,0.0609776,17.8569,-2403.7,647.177
352,0,0.0106938,0.0168849,0.060886,19.3984,-2409.91,649.716
353,0,0.0124345,0.0142512,0.0582179,21.0155,-2415.43,649.565
354,0,0.0123731,0.00872946,0.0582965,22.7549,-2420.79,645.504
355,0,0.0141901,0.00504361,0.0589472,24.6743,-2425.9,636.779
356,0,0.0144129,0.00238314,0.0638849,27.1872,-2431.2,623.307
357,0,0.0172805,0.0012379,0.0623019,29.2842,-2435.76,604.366
