Objects
30
,,Global Angle drone_3:drone_3,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
1
306,0,1.20572,0.113987,0.438227,13.8791,292.713,254.689
307,0,1.20752,0.115454,0.427704,13.2272,292.143,255.139
308,0,1.21206,0.117343,0.419808,12.4062,291.442,255.475
309,0,1.2049,0.116182,0.420997,11.6702,290.767,255.629
310,0,1.20291,0.116289,0.423872,10.9064,289.942,255.86
311,0,1.20242,0.11464,0.431622,10.4861,289.43,256.443
312,0,1.2072,0.117928,0.428446,10.0461,289.289,257.26
313,0,1.21053,0.120447,0.420468,9.16319,288.597,257.731
314,0,1.20351,0.121472,0.419787,8.33659,287.858,258.201
315,0,1.19824,0.11933,0.418144,7.85372,287.563,258.985
316,0,1.19721,0.118473,0.422167,7.40582,287.224,259.518
317,0,1.20053,0.115902,0.4281,7.01233,286.867,259.859
318,0,1.20532,0.114341,0.432803,6.55145,286.557,260.318
319,0,1.208,0.112802,0.428756,6.23139,286.7,261.103
320,0,1.21038,0.111673,0.42565,5.89289,286.988,261.925
321,0,1.21057,0.113044,0.423416,5.31249,286.899,262.406
322,0,1.21026,0.115794,0.421031,4.81927,287.008,263.028
323,0,1.20113,0.116537,0.4271,4.55109,287.313,263.798
324,0,1.20084,0.11571,0.430762,4.28602,287.614,264.622
325,0,1.20554,0.115782,0.42672,3.9982,288.107,265.653
326,0,1.20624,0.115639,0.425598,3.77416,288.441,266.436
327,0,1.20426,0.116631,0.425758,3.46837,288.764,266.909
328,0,1.19783,0.118554,0.419631,3.1038,289.194,267.297
329,0,1.19693,0.120307,0.420641,2.90753,289.698,267.699
330,0,1.19559,0.120634,0.419307,2.79367,290.202,267.96
331,0,1.19491,0.120052,0.418864,2.78001,290.629,268.074
332,0,1.19548,0.11985,0.419734,2.8639,291.074,268.195
333,0,1.19569,0.118847,0.41871,3.14066,291.605,268.222
334,0,1.19988,0.117901,0.42697,3.83131,292.508,268.266
335,0,1.19553,0.117822,0.430174,4.36543,293.196,268.113
336,0,1.19282,0.117414,0.427127,4.7613,293.791,267.867
337,0,1.19215,0.114548,0.426785,4.92949,294.084,267.486
338,0,1.19549,0.113302,0.419434,5.07286,294.476,267.291
339,0,1.19597,0.112036,0.418789,5.24198,294.803,267.226
340,0,1.19335,0.111686,0.419147,5.58406,295.268,267.26
341,0,1.19416,0.113136,0.419486,6.15728,295.899,267.568
342,0,1.1946,0.115954,0.424213,6.87217,296.581,267.95
343,0,1.18885,0.118541,0.428024,7.45427,297.169,268.232
344,0,1.18651,0.120754,0.427434,7.7058,297.442,268.412
345,0,1.18803,0.120501,0.427267,7.88409,297.581,268.658
346,0,1.19162,0.119391,0.424708,8.13286,297.824,269.127
347,0,1.189,0.118892,0.42323,8.47051,298.014,269.683
348,0,1.18803,0.117325,0.426901,8.67098,298.065,269.957
349,0,1.1909,0.115525,0.432173,9.01834,298.169,270.203
350,0,1.19351,0.113826,0.436564,9.43839,298.228,270.46
351,0,1.19802,0.114169,0.433471,9.88602,298.532,270.999
352,0,1.19957,0.113597,0.43046,10.2479,298.66,271.443
353,0,1.20404,0.112693,0.426989,10.5861,298.921,272.132
354,0,1.19962,0.114361,0.423223,10.8724,298.999,272.643
355,0,1.19203,0.118131,0.421442,11.2941,299.057,273.131
356,0,1.18636,0.11982,0.422603,11.7912,299.164,273.523
357,0,1.18503,0.12021,0.423402,12.2539,299.323,273.678
358,0,1.18588,0.119154,0.428331,12.7537,299.54,273.733
359,0,1.18425,0.118229,0.430556,13.2734,299.597,273.695
360,0,1.18567,0.11689,0.431383,13.602,299.236,273.523
361,0,1.18999,0.115856,0.427913,13.9908,299.11,273.697
362,0,1.19313,0.115964,0.428538,14.3469,298.74,273.859
363,0,1.19519,0.117475,0.429264,14.8352,298.435,274.296
364,0,1.201,0.11934,0.420794,15.2893,298.294,275.044
365,0,1.19225,0.11828,0.419229,15.7142,298.029,275.687
366,0,1.18821,0.117243,0.419269,16.2966,298.035,276.495
367,0,1.19288,0.115347,0.420657,16.6187,297.723,277.249
368,0,1.19842,0.11184,0.431107,17.2524,297.591,278.268
369,0,1.20395,0.113442,0.4294,17.6026,297.592,279.571
370,0,1.19685,0.114332,0.425269,17.7068,297.142,280.461
371,0,1.19851,0.115326,0.424374,18.0131,296.866,281.653
372,0,1.2042,0.115632,0.422224,18.4123,297.081,283.19
373,0,1.19213,0.116592,0.42066,18.8026,297.316,284.489
374,0,1.18873,0.115067,0.431733,19.1942,297.26,285.566
375,0,1.19307,0.113416,0.42888,19.5385,297.756,287.291
376,0,1.19289,0.113881,0.42475,19.5243,297.613,288.447
377,0,1.18865,0.115919,0.420489,19.682,297.635,289.673
378,0,1.18915,0.115916,0.42142,20.0841,297.74,290.837
379,0,1.18194,0.117987,0.417215,20.4234,297.731,291.806
380,0,1.17465,0.119012,0.417877,20.8671,297.754,292.801
381,0,1.17467,0.118502,0.427389,21.3815,297.845,293.824
382,0,1.17884,0.117924,0.42713,21.6099,297.856,294.935
383,0,1.17796,0.117497,0.421579,21.5554,297.29,295.872
384,0,1.17677,0.116006,0.42135,21.7709,296.854,296.792
385,0,1.18001,0.115442,0.426932,22.0827,296.265,297.822
386,0,1.18826,0.114554,0.425082,22.3458,295.688,298.85
387,0,1.19623,0.114402,0.421053,22.44,294.874,299.581
388,0,1.18594,0.115766,0.414692,22.4078,294.134,300.501
389,0,1.18459,0.114747,0.423173,22.7726,293.471,301.35
390,0,1.18818,0.113707,0.420126,23.0489,293.046,302.041
391,0,1.19239,0.114435,0.417424,23.297,292.428,302.523
392,0,1.19047,0.11429,0.41554,23.6374,291.931,302.807
393,0,1.19098,0.114155,0.415045,24.0032,291.476,302.929
394,0,1.19128,0.114843,0.415527,24.3221,291.07,302.959
395,0,1.1856,0.115988,0.416129,24.7923,290.637,302.949
396,0,1.18458,0.116639,0.41741,25.2405,290.211,302.821
397,0,1.18439,0.116096,0.41659,25.7333,289.928,302.595
398,0,1.18329,0.115883,0.416884,26.2235,289.488,302.18
399,0,1.18208,0.116736,0.414058,26.6929,289.365,301.906
400,0,1.17761,0.116851,0.415016,27.0467,289.01,301.511
401,0,1.17862,0.116225,0.415976,27.3192,288.564,301.136
402,0,1.18157,0.114381,0.416483,27.4103,287.979,300.708
403,0,1.18715,0.113234,0.418989,27.5205,287.344,300.291
404,0,1.18167,0.112039,0.418857,27.5842,286.755,299.868
405,0,1.18084,0.111737,0.418729,27.6283,286.145,299.468
406,0,1.18334,0.112353,0.42133,27.6812,285.501,298.974
407,0,1.18524,0.112671,0.423222,27.7695,284.89,298.506
408,0,1.18507,0.112607,0.423495,27.826,284.383,298.077
409,0,1.18392,0.114472,0.416953,27.7635,283.872,297.683
410,0,1.18629,0.115009,0.41539,27.6055,283.217,297.233
411,0,1.17969,0.115611,0.413609,27.4639,282.748,296.805
412,0,1.17935,0.11421,0.416297,27.214,282.062,296.327
413,0,1.18748,0.111592,0.423891,27.0139,281.575,296.034
414,0,1.19165,0.110288,0.425192,26.5863,280.821,295.656
415,0,1.19234,0.111809,0.426699,26.3128,280.05,295.198
416,0,1.19376,0.116106,0.419519,25.9089,279.157,294.62
417,0,1.18883,0.11714,0.416833,25.6583,278.408,294.011
418,0,1.18359,0.115799,0.422396,25.6335,277.916,293.458
419,0,1.17992,0.115299,0.426638,25.544,277.338,292.873
420,0,1.17894,0.115303,0.428914,25.3986,276.937,292.487
421,0,1.1789,0.114937,0.429141,25.2574,276.559,292.121
422,0,1.18145,0.11359,0.430856,24.9854,276.11,291.684
423,0,1.18882,0.116552,0.416376,24.5144,275.608,291.409
